Quantity,UnitPrice,ItemsInCart,TotalPrice,OrderMonth,OrderDayOfWeek,OrderYear,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_NoCoupon,CouponCode_SAVE10,CouponCode_WINTER15,RevenuePerItem,CartConversionRatio,IsHighValueOrder,IsWeekendOrder
4,425.6,5,1702.4,4,4,2023,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,425.6,0.8,1,0
3,573.22,5,1719.66,10,4,2023,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,573.22,0.6,1,0
1,123.28,3,123.28,7,1,2024,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,123.28,0.3333333333333333,0,0
1,70.82,1,70.82,1,6,2023,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,70.82,1,0,1
2,646.69,7,1293.38,5,6,2023,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,646.69,0.2857142857142857,1,1
2,513.42,5,1026.84,12,5,2023,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,513.42,0.4,1,1
4,693.07,8,2772.28,3,6,2025,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,693.07,0.5,1,1
3,491.43,6,1474.29,11,3,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,491.43,0.5,1,0
2,599.74,2,1199.48,3,5,2025,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,599.74,1,1,1
2,650.25,6,1300.5,2,5,2023,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,650.25,0.3333333333333333,1,1
3,209.48,4,628.4399999999999,10,1,2024,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,209.48,0.75,0,0
5,209.2,6,1046,8,0,2023,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,209.2,0.8333333333333334,1,0
4,197.36,9,789.44,6,4,2023,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,197.36,0.4444444444444444,0,0
4,648.91,6,2595.64,6,2,2023,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,648.91,0.6666666666666666,1,0
2,441.54,2,883.08,4,1,2024,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,441.54,1,1,0
2,464.92,2,929.84,5,5,2025,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,464.92,1,1,1
5,506.45,7,2532.25,12,3,2024,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,506.45,0.7142857142857143,1,0
4,255.86,7,1023.44,6,5,2023,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,255.86,0.5714285714285714,1,1
2,125.23,3,250.46,9,3,2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.23,0.6666666666666666,0,0
5,38.11,6,190.55,8,3,2023,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,38.11,0.8333333333333334,0,0
3,161.97,4,485.91,6,6,2025,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,161.97,0.75,0,1
4,347.17,8,1388.68,6,0,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,347.17,0.5,1,0
4,276.32,5,1105.28,4,0,2023,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,276.32,0.8,1,0
4,314.76,8,1259.04,7,3,2024,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,314.76,0.5,1,0
3,475.69,3,1427.07,1,0,2024,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,475.69,1,1,0
1,372.8,6,372.8,3,6,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,372.8,0.16666666666666666,0,1
2,63.21,4,126.42,6,0,2025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,63.21,0.5,0,0
1,634.94,5,634.94,3,0,2023,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,634.94,0.2,0,0
4,77.47,7,309.88,4,0,2024,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,77.47,0.5714285714285714,0,0
3,84.31,3,252.93,2,6,2024,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,84.31,1,0,1
4,234.45,9,937.8,5,5,2023,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,234.45,0.4444444444444444,1,1
1,356.81,1,356.81,10,4,2023,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,356.81,1,0,0
4,209.99,8,839.96,3,6,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,209.99,0.5,1,1
3,659.88,3,1979.64,3,3,2023,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,659.88,1,1,0
2,336.32,3,672.64,6,4,2025,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,336.32,0.6666666666666666,0,0
2,531.49,7,1062.98,10,5,2023,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,531.49,0.2857142857142857,1,1
3,588.44,8,1765.32,5,0,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,588.4399999999999,0.375,1,0
3,251.48,4,754.4399999999999,5,4,2024,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,251.48,0.75,0,0
1,684.65,1,684.65,11,6,2024,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,684.65,1,0,1
1,195.86,3,195.86,5,5,2025,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,195.86,0.3333333333333333,0,1
3,50.34,3,151.02,5,6,2023,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,50.34,1,0,1
5,678.19,8,3330.4075,6,2,2023,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,666.0815,0.625,1,0
3,554.25,6,1662.75,4,4,2023,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,554.25,0.5,1,0
4,576.87,5,2307.48,5,1,2023,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,576.87,0.8,1,0
4,408.36,4,1633.44,10,0,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,408.36,1,1,0
5,190.11,7,950.5500000000001,7,0,2024,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,190.11,0.7142857142857143,1,0
3,602.75,6,1808.25,3,5,2025,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,602.75,0.5,1,1
3,646.79,5,1940.37,8,3,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,646.79,0.6,1,0
4,418.71,8,1674.84,6,6,2023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,418.71,0.5,1,1
2,323.45,5,646.9,2,6,2025,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,323.45,0.4,0,1
1,694.5,3,694.5,7,3,2024,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,694.5,0.3333333333333333,0,0
2,337.32,4,674.64,12,0,2024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,337.32,0.5,0,0
2,467.91,5,935.82,4,1,2024,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,467.91,0.4,1,0
4,38.28,4,153.12,6,5,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,38.28,1,0,1
2,73.41,2,146.82,12,3,2023,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,73.41,1,0,0
3,668.33,4,2004.99,9,6,2023,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,668.33,0.75,1,1
4,410.21,5,1640.84,7,0,2024,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,410.21,0.8,1,0
4,294.41,4,1177.64,12,0,2023,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,294.41,1,1,0
3,501.82,4,1505.46,3,5,2025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,501.82,0.75,1,1
2,552.83,3,1105.66,6,0,2024,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,552.83,0.6666666666666666,1,0
3,498.66,6,1495.98,2,6,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,498.66,0.5,1,1
4,695.1,8,2780.4,8,4,2024,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,695.1,0.5,1,0
1,381.61,5,381.61,4,0,2023,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,381.61,0.2,0,0
5,507.94,9,2539.7,2,3,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,507.93999999999994,0.5555555555555556,1,0
3,571.53,6,1714.59,5,0,2025,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,571.53,0.5,1,0
5,421.44,5,2107.2,10,3,2024,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,421.43999999999994,1,1,0
2,588.3,2,1176.6,1,3,2025,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,588.3,1,1,0
1,355.15,2,355.15,6,1,2024,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,355.15,0.5,0,0
2,695.29,6,1390.58,7,3,2024,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,695.29,0.3333333333333333,1,0
4,302.65,8,1210.6,2,0,2023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,302.65,0.5,1,0
2,608.04,4,1216.08,1,6,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,608.04,0.5,1,1
2,344.18,7,688.36,11,3,2023,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,344.18,0.2857142857142857,0,0
4,696.71,4,2786.84,12,0,2024,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,696.71,1,1,0
3,198.63,8,595.89,6,2,2025,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,198.63,0.375,0,0
4,534.57,6,2138.28,8,6,2023,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,534.57,0.6666666666666666,1,1
4,690.78,9,2763.12,7,2,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,690.78,0.4444444444444444,1,0
3,301.55,5,904.6500000000001,5,2,2024,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,301.55,0.6,1,0
4,27.42,4,109.68,4,3,2023,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,27.42,1,0,0
4,466.7,8,1866.8,2,4,2024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,466.7,0.5,1,0
1,541.64,5,541.64,9,2,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,541.64,0.2,0,0
1,11.39,6,11.39,10,0,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.39,0.16666666666666666,0,0
2,224.37,3,448.74,3,1,2025,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,224.37,0.6666666666666666,0,0
3,306.29,7,918.8700000000001,6,1,2024,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,306.29,0.42857142857142855,1,0
5,315.57,6,1577.85,1,0,2024,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,315.57,0.8333333333333334,1,0
3,223.79,3,671.37,7,4,2023,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,223.79,1,0,0
3,324.47,4,973.4100000000001,7,0,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,324.47,0.75,1,0
2,92.87,5,185.74,10,1,2023,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,92.87,0.4,0,0
2,331.42,6,662.84,4,5,2023,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,331.42,0.3333333333333333,0,1
1,525.43,2,525.43,12,0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,525.43,0.5,0,0
2,697.19,7,1394.38,8,3,2023,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,697.19,0.2857142857142857,1,0
4,518.4,7,2073.6,8,0,2023,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,518.4,0.5714285714285714,1,0
3,131.96,8,395.88,2,1,2025,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,131.96,0.375,0,0
1,208.36,4,208.36,10,4,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,208.36,0.25,0,0
3,222.34,5,667.02,11,0,2023,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,222.34,0.6,0,0
3,91.74,8,275.22,9,1,2024,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,91.74000000000001,0.375,0,0
2,213.83,2,427.66,8,6,2023,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,213.83,1,0,1
1,127.55,3,127.55,4,3,2023,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,127.55,0.3333333333333333,0,0
1,70.24,4,70.24,9,6,2024,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.24,0.25,0,1
5,518.55,6,2592.75,1,6,2023,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,518.55,0.8333333333333334,1,1
4,298.36,8,1193.44,10,1,2023,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,298.36,0.5,1,0
3,158.74,7,476.22,7,3,2023,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,158.74,0.42857142857142855,0,0
2,420.29,3,840.58,6,5,2025,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,420.29,0.6666666666666666,1,1
1,281.52,6,281.52,4,2,2023,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,281.52,0.16666666666666666,0,0
1,204.08,4,204.08,9,2,2023,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,204.08,0.25,0,0
1,343.31,6,343.31,7,0,2024,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,343.31,0.16666666666666666,0,0
1,163.32,6,163.32,11,5,2023,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,163.32,0.16666666666666666,0,1
2,184.6,7,369.2,3,2,2024,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,184.6,0.2857142857142857,0,0
2,371.29,5,742.58,10,5,2023,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,371.29,0.4,0,1
5,389.22,7,1946.1,8,5,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,389.21999999999997,0.7142857142857143,1,1
3,616.39,6,1849.17,6,6,2025,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,616.39,0.5,1,1
4,376.43,5,1505.72,2,0,2025,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,376.43,0.8,1,0
3,432.85,4,1298.55,2,2,2024,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,432.84999999999997,0.75,1,0
1,687.89,1,687.89,6,0,2025,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,687.89,1,0,0
3,189.44,4,568.3199999999999,11,6,2023,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,189.43999999999997,0.75,0,1
1,107.04,6,107.04,6,3,2024,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,107.04,0.16666666666666666,0,0
2,662.53,5,1325.06,3,0,2024,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,662.53,0.4,1,0
2,436.84,2,873.68,7,3,2023,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,436.84,1,1,0
4,262.52,4,1050.08,8,3,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,262.52,1,1,0
4,560.58,6,2242.32,6,6,2023,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,560.58,0.6666666666666666,1,1
